ObjectID,origin_id,destination_id,OriginID,DestinationID,DestinationRank,total_cost
8987,GH_B1426E1,NC_A695E1,35,104,67,7252.260666920405100
8988,GH_B1426E1,MCJ05111,35,47,68,7268.367586325313800
8989,GH_B1426E1,NC_A1058D1,35,87,69,7285.493168892383400
8990,GH_B1426E1,MCJ05171,35,51,70,7288.115976352639300
8991,GH_B1426E1,NC_B1318B2,35,111,71,7340.604470056424400
8992,GH_B1426E1,MCJ05141,35,49,72,7374.385473704948700
8993,GH_B1426E1,MCJ05131,35,48,73,7385.904954937239400
8994,GH_B1426E1,NC_FMRA1,35,119,74,7503.066081318290300
8995,GH_B1426E1,GH_A167O1,35,17,75,7665.252088549327700
8996,GH_B1426E1,ST_A184G1,35,194,76,7780.662823870145100
8997,GH_B1426E1,NC_A191A2,35,100,77,7832.612583656708000
8998,GH_B1426E1,GH_A694A1,35,28,78,7835.631066990258700
8999,GH_B1426E1,NC_A167B1,35,89,79,7872.447747016282800
9000,GH_B1426E1,NC_B1318B3,35,112,80,7971.892128338594400
9001,GH_B1426E1,ST_A185A1,35,196,81,7985.743264608053300
9002,GH_B1426E1,GH_B6317A1,35,42,82,8009.400012438501100
9003,GH_B1426E1,NC_B6324B1,35,116,83,8032.925869562297500
9004,GH_B1426E1,GH_A167P1,35,18,84,8072.794169508877500
9005,GH_B1426E1,ST_A194C2,35,201,85,8114.126214318195700
9006,GH_B1426E1,NC_CHLA1,35,118,86,8124.860192138524300
9007,GH_B1426E1,GH_A692B1,35,27,87,8150.438376956519300
9008,GH_B1426E1,ST_A194C1,35,200,88,8157.088736730485800
9009,GH_B1426E1,NC_A186A1,35,93,89,8169.598812403357400
9010,GH_B1426E1,METCCTV00013,35,59,90,8217.699537055219500
9011,GH_B1426E1,METCCTV00014,35,60,91,8226.655622856176700
9012,GH_B1426E1,ST_A185B1,35,197,92,8307.787008355579000
9013,GH_B1426E1,ST_A1290D1,35,189,93,8321.681198264690500
9014,GH_B1426E1,NT_A191A1,35,130,94,8329.418518573640500
9015,GH_B1426E1,ST_A1290C1,35,188,95,8368.207709363556200
9016,GH_B1426E1,TT2North2,35,208,96,8534.955254514115900
9017,GH_B1426E1,TT2North3,35,209,97,8555.211193210045200
9018,GH_B1426E1,ST_A194B1,35,199,98,8570.402736073328900
9019,GH_B1426E1,NT_A193I1,35,142,99,8617.383752739400700
9020,GH_B1426E1,NT_A191B1,35,131,100,8656.606443795284600
9021,GH_B1426E1,NC_A167A1,35,88,101,8661.225103858043400
9022,GH_B1426E1,ST_B1298C1,35,205,102,8791.322664215253100
9023,GH_B1426E1,NT_A188A3,35,127,103,8795.753028386681800
9024,GH_B1426E1,TT2North1,35,207,104,8860.094900327247200
9025,GH_B1426E1,NT_A193H1,35,141,105,8917.481761059509200
9026,GH_B1426E1,NT_A189B1,35,128,106,9014.924048716764400
9027,GH_B1426E1,TT2South4,35,214,107,9015.461305304792400
9028,GH_B1426E1,NT_A191C1,35,132,108,9112.925817558212700
9029,GH_B1426E1,GH_A695D1,35,32,109,9154.179715913534900
9030,GH_B1426E1,TT2North4,35,210,110,9170.653403401591300
9031,GH_B1426E1,NC_B1318A1,35,108,111,9280.435372214218700
9032,GH_B1426E1,SL_A1290B1,35,158,112,9379.751831094970800
9033,GH_B1426E1,NT_A193G1,35,140,113,9509.824999806884100
9034,GH_B1426E1,SL_A1290A1,35,157,114,9546.194426728527100
9035,GH_B1426E1,NT_A188A2,35,126,115,9549.296992158011600
9036,GH_B1426E1,NC_B6324A1,35,115,116,9585.353649780836300
9037,GH_B1426E1,TT2South3,35,213,117,9624.908837319255300
9038,GH_B1426E1,NC_B1318A2,35,109,118,9823.917205899735600
9039,GH_B1426E1,GH_A695C1,35,31,119,10075.583433861340000
9040,GH_B1426E1,NT_A191D1,35,133,120,10338.477891943303000
9041,GH_B1426E1,TT2South2,35,212,121,10343.352324168129000
9042,GH_B1426E1,ST_A184H1,35,195,122,10425.318553615138000
9043,GH_B1426E1,ST_A194A1,35,198,123,10447.021848099976000
9044,GH_B1426E1,NT_A193F1,35,139,124,10584.488873851751000
9045,GH_B1426E1,NC_KPRA1,35,121,125,10603.335567495835000
9046,GH_B1426E1,ST_A1300A1,35,190,126,10611.195883010332000
9047,GH_B1426E1,METCCTV00016,35,62,127,10859.967870551356000
9048,GH_B1426E1,TT2South1,35,211,128,10927.611229079590000
9049,GH_B1426E1,METCCTV00015,35,61,129,11042.830450261688000
9050,GH_B1426E1,ST_B1298B1,35,204,130,11061.148245186485000
9051,GH_B1426E1,NT_A189B2,35,129,131,11077.796061843497000
9052,GH_B1426E1,ST_B1298A1,35,203,132,11474.226037551995000
9053,GH_B1426E1,NT_A1058E1,35,123,133,11502.335301378123000
9054,GH_B1426E1,METCCTV00010,35,56,134,12103.295729288748000
9055,GH_B1426E1,GH_A695B1,35,30,135,12105.209119145373000
9056,GH_B1426E1,NT_A1056A1,35,122,136,12249.486365075003000
9057,GH_B1426E1,ST_A1300B1,35,191,137,12313.186604538878000
9058,GH_B1426E1,METCCTV00002,35,52,138,12450.698718628442000
9059,GH_B1426E1,ST_A1018B1,35,187,139,12463.801102123189000
9060,GH_B1426E1,NT_A191E1,35,134,140,12507.015611906420000
9061,GH_B1426E1,NT_A1058E2,35,124,141,12547.075816380428000
9062,GH_B1426E1,NC_B6918A1,35,117,142,12623.957326593434000
9063,GH_B1426E1,ST_B1344A1,35,206,143,12760.208469162930000
9064,GH_B1426E1,ST_A1018A1,35,186,144,12816.362102048270000
9065,GH_B1426E1,ST_A1300C1,35,192,145,12993.344386106952000
9066,GH_B1426E1,METCCTV00007,35,54,146,13000.271853284778000
9067,GH_B1426E1,ST_A183A1,35,193,147,13120.548491688203000
9068,GH_B1426E1,SL_A1231E1,35,155,148,13225.976696166816000
9069,GH_B1426E1,SL_A183L1,35,171,149,13327.261244611233000
9070,GH_B1426E1,SL_A1018C1,35,151,150,13727.283657457605000
9071,GH_B1426E1,NT_A1058F1,35,125,151,13753.216265804258000
9072,GH_B1426E1,GH_A695A1,35,29,152,13766.849369226746000
9073,GH_B1426E1,SL_A1290E1,35,159,153,13889.337655196352000
9074,GH_B1426E1,SL_A1018D1,35,152,154,14726.224177985765000
9075,GH_B1426E1,NT_A191G1,35,135,155,14743.967049197545000
9076,GH_B1426E1,SL_A183A2,35,161,156,14998.998448575096000
9077,GH_B1426E1,SL_A1018E1,35,153,157,15143.534481626677000
9078,GH_B1426E1,SL_A183I1,35,170,158,15176.889418715502000
9079,GH_B1426E1,SL_A183F1,35,167,159,15226.121778733566000
9080,GH_B1426E1,SL_A183A3,35,162,160,15280.512823152178000
9081,GH_B1426E1,SL_A183E1,35,166,161,15384.984513418731000
9082,GH_B1426E1,SL_A183D1,35,165,162,15513.435747475081000
9083,GH_B1426E1,SL_A183B1,35,163,163,15515.630907126766000
9084,GH_B1426E1,SL_A183C1,35,164,164,15611.977891414690000
9085,GH_B1426E1,SL_A690A1,35,172,165,15665.193722528362000
9086,GH_B1426E1,SL_HLRB1,35,185,166,15713.076208628669000
9087,GH_B1426E1,SL_HLRA1,35,184,167,15730.327750909584000
9088,GH_B1426E1,SL_A183G1,35,168,168,15838.120292649270000
9089,GH_B1426E1,SL_BRRA1,35,182,169,15842.374269628524000
9090,GH_B1426E1,SL_A1231G1,35,156,170,15918.264480129277000
9091,GH_B1426E1,SL_BRRB1,35,183,171,15981.916570722402000
9092,GH_B1426E1,SL_A690C1,35,174,172,16009.020425422877000
9093,GH_B1426E1,SL_A183H1,35,169,173,16169.540592255496000
9094,GH_B1426E1,SL_A690D1,35,175,174,16301.220350381474000
9095,GH_B1426E1,NT_A193E1,35,138,175,16553.079335017228000
9096,GH_B1426E1,NT_A193D1,35,137,176,16615.336107132502000
9097,GH_B1426E1,SL_A690F1,35,176,177,16763.041351165939000
9098,GH_B1426E1,SL_A1018F1,35,154,178,16884.083222163361000
9099,GH_B1426E1,SL_B1522A1,35,179,179,17021.463720871008000
9100,GH_B1426E1,SL_A690B1,35,173,180,17117.081597196913000
9101,GH_B1426E1,SL_A690G1,35,177,181,17370.260681148964000
9102,GH_B1426E1,METCCTV00003,35,53,182,17780.841230681832000
9103,GH_B1426E1,NT_A193C1,35,136,183,17916.414716961281000
9104,GH_B1426E1,SL_B1522B1,35,180,184,18244.067414567569000
9105,GH_B1426E1,SL_B1284A1,35,178,185,18623.973227478356000
9106,GH_B1426E1,NB_A1068B1,35,73,186,18858.605648006029000
9107,GH_B1426E1,SL_B1522C1,35,181,187,19085.283081792768000
9108,GH_B1426E1,NB_A1061A1,35,70,188,19453.891068994741000
9109,GH_B1426E1,NB_A189A2,35,76,189,19920.222702054027000
9110,GH_B1426E1,SL_A182B1,35,160,190,19967.168057996249000
9111,GH_B1426E1,VAISALACCTV51,35,224,191,20610.209981490305000
9112,GH_B1426E1,METCCTV00024,35,69,192,21097.384857097710000
9113,GH_B1426E1,METCCTV00023,35,68,193,21105.404713351199000
9114,GH_B1426E1,NB_A1061B1,35,71,194,21797.085114009875000
9115,GH_B1426E1,NB_A193A1,35,78,195,22593.646629527360000
9116,GH_B1426E1,NB_A193B1,35,81,196,23486.817166412293000
9117,GH_B1426E1,NB_A193A3,35,80,197,23607.380727212614000
9118,GH_B1426E1,NB_B1329A1,35,83,198,24683.002866016901000
9119,GH_B1426E1,NB_A193A2,35,79,199,24719.656075434494000
9120,GH_B1426E1,VAISALACCTV57,35,227,200,25819.377764912821000
9121,GH_B1426E1,VAISALACCTV56,35,226,201,25935.307437465424000
9122,GH_B1426E1,NB_A192A1,35,77,202,25972.947726552793000
9123,GH_B1426E1,VAISALACCTV3382,35,221,203,27456.060709134734000
9124,GH_B1426E1,NB_A189A1,35,75,204,27666.056779334376000
9125,GH_B1426E1,VAISALACCTV12,35,215,205,31993.127418868633000
9126,GH_B1426E1,NB_A6079A1,35,82,206,36224.162226251334000
9127,GH_B1426E1,VAISALACCTV54,35,225,207,37856.324437497438000
9128,GH_B1426E1,VAISALACCTV58,35,228,208,39011.172182724877000
9129,GH_B1426E1,VAISALACCTV2360,35,218,209,42375.664486095135000
9130,GH_B1426E1,METCCTV00022,35,67,210,44216.351740577462000
9131,GH_B1426E1,VAISALACCTV2359,35,217,211,45309.095923160748000
9132,GH_B1426E1,VAISALACCTV2394,35,219,212,49420.917130994210000
9133,GH_B1426E1,NB_A1068A1,35,72,213,54312.384628584252000
9134,GH_B1426E1,VAISALACCTV30,35,220,214,54750.007219701605000
9135,GH_B1426E1,VAISALACCTV13,35,216,215,58272.860255970510000
9136,GH_B1426E1,VAISALACCTV49,35,222,216,63350.133633336423000
9137,GH_B1426E1,VAISALACCTV50,35,223,217,64881.143649351514000
9138,GH_B1426E1,VAISALACCTV59,35,229,218,82155.779646035560000
9139,GH_B1426E1,METCCTV00021,35,66,219,91521.637869180850000
9140,GH_B1426E1,METCCTV00020,35,65,220,91539.532030216142000
9141,GH_B1426E1,METCCTV00019,35,64,221,100706.984889479140000
9142,GH_B1426E1,METCCTV00018,35,63,222,100728.200639936520000
9143,GH_B1426E1,NB_A1167A1,35,74,223,103083.930097408840000
9144,GH_B6317A1,GH_B6317A1,36,42,1,0.000000000000000
9145,GH_B6317A1,MCJ05161,36,50,2,1957.276395887340200
9146,GH_B6317A1,MCA1Onslip,36,46,3,1968.643521877623700
9147,GH_B6317A1,MCJ05131,36,48,4,2070.588070478035200
9148,GH_B6317A1,MCJ05141,36,49,5,2082.107551710326300
9149,GH_B6317A1,MCJ05171,36,51,6,2277.074169627843700
9150,GH_B6317A1,MCJ05111,36,47,7,2296.822559655168800
9151,GH_B6317A1,GH_A694A1,36,28,8,2561.895091073827200
9152,GH_B6317A1,METCCTV00012,36,58,9,2833.482200955408600
9153,GH_B6317A1,METCCTV00011,36,57,10,2838.397985036539500
9154,GH_B6317A1,MC4092,36,45,11,3152.963280825431000
9155,GH_B6317A1,GH_A692B1,36,27,12,3199.434987957187800
9156,GH_B6317A1,GH_A1114A1,36,7,13,3456.749884206927200
9157,GH_B6317A1,GH_A695C1,36,31,14,3500.711345992223400
9158,GH_B6317A1,GH_A692A1,36,26,15,3689.173098941203500
9159,GH_B6317A1,GH_A695D1,36,32,16,3879.463217169437000
9160,GH_B6317A1,GH_A184A2,36,20,17,4029.595649882807700
9161,GH_B6317A1,GH_B1426A1,36,37,18,4181.602011374336100
9162,GH_B6317A1,NC_A695E1,36,104,19,4362.170731349617200
9163,GH_B6317A1,GH_CBSA1,36,43,20,5140.125448633175400
9164,GH_B6317A1,GH_B1426B1,36,38,21,5437.910334118994800
9165,GH_B6317A1,NC_A186A1,36,93,22,5442.374335525248200
9166,GH_B6317A1,GH_B1426C1,36,39,23,5464.385305483673600
9167,GH_B6317A1,GH_A695B1,36,30,24,5468.838154862697600
9168,GH_B6317A1,GH_A184C1,36,22,25,6064.490128056183500
9169,GH_B6317A1,GH_A184A1,36,19,26,6225.312778774468800
9170,GH_B6317A1,NC_A695F1,36,105,27,6258.372509955310300
9171,GH_B6317A1,GH_A184B1,36,21,28,6350.418231397531600
9172,GH_B6317A1,GH_A167F1,36,8,29,6420.995407882245700
9173,GH_B6317A1,PS212,36,150,30,6438.742171365309300
9174,GH_B6317A1,GH_KSWA1,36,44,31,6461.893796915138400
9175,GH_B6317A1,GH_A167G1,36,9,32,6657.531804634882100
9176,GH_B6317A1,PS190,36,143,33,6667.663277445960400
9177,GH_B6317A1,PS195,36,148,34,6680.985094504174400
9178,GH_B6317A1,GH_A167H1,36,10,35,6738.456044060607400
9179,GH_B6317A1,NC_A186B1,36,94,36,6782.981490696893200
9180,GH_B6317A1,GH_A167I1,36,11,37,6833.135378578173000
9181,GH_B6317A1,GH_A167J1,36,12,38,6847.606243837204600
9182,GH_B6317A1,GH_B1296A1,36,33,39,6934.982283773497300
9183,GH_B6317A1,NC_A189D1,36,99,40,6946.969099651073500
9184,GH_B6317A1,NC_B6324B1,36,116,41,6994.469664253842000
9185,GH_B6317A1,NC_B6324A1,36,115,42,7010.487293867268800
9186,GH_B6317A1,GH_B1426D1,36,40,43,7017.447021741342700
9187,GH_B6317A1,PS193,36,146,44,7048.349397981423000
9188,GH_B6317A1,GH_A167K1,36,13,45,7085.977044099530800
9189,GH_B6317A1,PS194,36,147,46,7090.332798521472800
9190,GH_B6317A1,PS196,36,149,47,7121.809985174318200
9191,GH_B6317A1,GH_A695A1,36,29,48,7130.478404944067700
9192,GH_B6317A1,PS192,36,145,49,7171.343285995602900
9193,GH_B6317A1,PS191,36,144,50,7215.112581975803600
9194,GH_B6317A1,NC_GNSA1,36,120,51,7249.928781640883200
9195,GH_B6317A1,GH_A184D1,36,23,52,7264.103038360636700
9196,GH_B6317A1,NC_B1307B1,36,107,53,7405.555825373725400
9197,GH_B6317A1,NC_A167E1,36,92,54,7489.068424355161400
9198,GH_B6317A1,GH_A167L1,36,14,55,7599.149925043309800
9199,GH_B6317A1,NC_B1307A1,36,106,56,7702.644258385167600
9200,GH_B6317A1,NC_A167C1,36,90,57,7727.429122712793300
9201,GH_B6317A1,NC_A167B1,36,89,58,7781.277694788367600
9202,GH_B6317A1,NC_A193L1,36,103,59,7873.096870408846400
9203,GH_B6317A1,GH_B1426E1,36,41,60,8009.400012438502000
9204,GH_B6317A1,NC_B1318D1,36,114,61,8085.338210570460400
9205,GH_B6317A1,GH_B1296B1,36,34,62,8122.225696363550900
9206,GH_B6317A1,NC_A167A1,36,88,63,8255.186154869885300
9207,GH_B6317A1,GH_B1296C1,36,35,64,8312.276763682350100
9208,GH_B6317A1,NC_A189C1,36,98,65,8324.552159182350800
9209,GH_B6317A1,GH_A167N1,36,16,66,8767.159821582952600
9210,GH_B6317A1,NC_B1318C1,36,113,67,8785.978241185019200
9211,GH_B6317A1,GH_A167M1,36,15,68,8800.953314181686400
9212,GH_B6317A1,NC_A167D1,36,91,69,8953.209920203207700
9213,GH_B6317A1,NC_A193K1,36,102,70,8996.929955923400500
9214,GH_B6317A1,GH_B1296D1,36,36,71,9206.492756379302600
9215,GH_B6317A1,NC_A1058A1,36,84,72,9500.859649107847900
9216,GH_B6317A1,GH_A184E1,36,24,73,9866.157121378153500
9217,GH_B6317A1,NC_A188C1,36,97,74,9931.289972772299700
9218,GH_B6317A1,NC_A1058B1,36,85,75,10130.689065896197000
9219,GH_B6317A1,NC_KPRA1,36,121,76,10182.453871980773000
9220,GH_B6317A1,GH_A167O1,36,17,77,10323.828084886509000
9221,GH_B6317A1,NC_A188B1,36,96,78,10326.524079529690000
9222,GH_B6317A1,NC_A1058C1,36,86,79,10529.122158939406000
9223,GH_B6317A1,NC_A193J1,36,101,80,10579.373049574913000
9224,GH_B6317A1,METCCTV00003,36,53,81,10688.424325025808000
9225,GH_B6317A1,GH_A167P1,36,18,82,10731.370165846058000
9226,GH_B6317A1,NC_B1318B1,36,110,83,10842.449910640040000
9227,GH_B6317A1,METCCTV00013,36,59,84,11040.806935274062000
9228,GH_B6317A1,METCCTV00014,36,60,85,11049.763021075019000
9229,GH_B6317A1,GH_A184F1,36,25,86,11089.674290358378000
9230,GH_B6317A1,NC_A188A1,36,95,87,11093.419621451651000
9231,GH_B6317A1,METCCTV00002,36,52,88,11106.042647748594000
9232,GH_B6317A1,NC_B1318B2,36,111,89,11218.311423619447000
9233,GH_B6317A1,NC_B6918A1,36,117,90,11279.301255713586000
9234,GH_B6317A1,NC_A1058D1,36,87,91,11335.505945307435000
9235,GH_B6317A1,NC_FMRA1,36,119,92,11479.766833086749000
9236,GH_B6317A1,NC_A191A2,36,100,93,11710.319537219730000
9237,GH_B6317A1,NC_B1318B3,36,112,94,11849.599081901617000
9238,GH_B6317A1,METCCTV00009,36,55,95,11961.277568182648000
9239,GH_B6317A1,NC_CHLA1,36,118,96,12174.872968553580000
9240,GH_B6317A1,NT_A191A1,36,130,97,12379.431294988699000
9241,GH_B6317A1,NC_B1318A1,36,108,98,12607.347298311273000
9242,GH_B6317A1,NT_A193I1,36,142,99,12646.666853500194000
9243,GH_B6317A1,NT_A191B1,36,131,100,12706.619220210343000
9244,GH_B6317A1,NC_B1318A2,36,109,101,12718.500890132507000
9245,GH_B6317A1,NT_A188A3,36,127,102,12845.765804801740000
9246,GH_B6317A1,NT_A189B1,36,128,103,12892.631002279784000
9247,GH_B6317A1,NT_A193H1,36,141,104,12946.764861820302000
9248,GH_B6317A1,ST_A194D1,36,202,105,13150.639928794322000
9249,GH_B6317A1,NT_A191C1,36,132,106,13162.938593973271000
9250,GH_B6317A1,NT_A193G1,36,140,107,13539.108100567677000
9251,GH_B6317A1,NT_A188A2,36,126,108,13599.309768573070000
9252,GH_B6317A1,VAISALACCTV51,36,224,109,14166.751954421517000
9253,GH_B6317A1,NT_A191D1,36,133,110,14388.490668358361000
9254,GH_B6317A1,NT_A189B2,36,129,111,14790.390449457176000
9255,GH_B6317A1,NT_A193F1,36,139,112,15221.492829270408000
9256,GH_B6317A1,ST_A184G1,36,194,113,15516.684820342047000
9257,GH_B6317A1,NT_A1058E1,36,123,114,15552.348077793176000
9258,GH_B6317A1,NT_A1056A1,36,122,115,15675.472394064174000
9259,GH_B6317A1,ST_A194C2,36,201,116,15850.148210790097000
9260,GH_B6317A1,ST_A185A1,36,196,117,15859.518583968682000
9261,GH_B6317A1,ST_A194C1,36,200,118,15893.110733202386000
9262,GH_B6317A1,ST_A1290D1,36,189,119,16057.703194736594000
9263,GH_B6317A1,METCCTV00015,36,61,120,16093.562014465555000
9264,GH_B6317A1,ST_A1290C1,36,188,121,16104.229705835458000
9265,GH_B6317A1,TT2South2,36,212,122,16116.311578503544000
9266,GH_B6317A1,ST_A185B1,36,197,123,16181.562327716209000
9267,GH_B6317A1,TT2South3,36,213,124,16243.979660355557000
9268,GH_B6317A1,ST_A194B1,36,199,125,16306.424732545229000
9269,GH_B6317A1,TT2South1,36,211,126,16328.934863119974000
9270,GH_B6317A1,METCCTV00016,36,62,127,16396.578221648208000
9271,GH_B6317A1,TT2North2,36,208,128,16408.730573874742000
9272,GH_B6317A1,TT2North3,36,209,129,16428.986512570671000
9273,GH_B6317A1,TT2South4,36,214,130,16437.473735251973000
9274,GH_B6317A1,SL_A1290A1,36,157,131,16484.675152049069000
9275,GH_B6317A1,ST_B1298C1,36,205,132,16527.344660687155000
9276,GH_B6317A1,NT_A191E1,36,134,133,16557.028388321476000
9277,GH_B6317A1,TT2North1,36,207,134,16615.830271857812000
9278,GH_B6317A1,METCCTV00010,36,56,135,16856.791132797538000
9279,GH_B6317A1,SL_A1290B1,36,158,136,17039.709466411081000
9280,GH_B6317A1,TT2North4,36,210,137,17044.428722762219000
9281,GH_B6317A1,SL_A183L1,36,171,138,17100.136588657217000
9282,GH_B6317A1,NT_A1058E2,36,124,139,18024.933545150638000
9283,GH_B6317A1,ST_A184H1,36,195,140,18161.340550087039000
9284,GH_B6317A1,ST_A194A1,36,198,141,18183.043844571865000
9285,GH_B6317A1,ST_A1300A1,36,190,142,18347.217879482232000
9286,GH_B6317A1,ST_B1298B1,36,204,143,18797.170241658376000
9287,GH_B6317A1,ST_B1298A1,36,203,144,19210.248034023887000
9288,GH_B6317A1,NT_A1058F1,36,125,145,19314.478357298591000
9289,GH_B6317A1,ST_A1300B1,36,191,146,20049.208601010781000
9290,GH_B6317A1,NT_A191G1,36,135,147,20074.209375275863000
9291,GH_B6317A1,ST_A1018B1,36,187,148,20199.823098595072000
9292,GH_B6317A1,NB_A1068B1,36,73,149,20439.333337907850000
9293,GH_B6317A1,ST_B1344A1,36,206,150,20496.230465634821000
9294,GH_B6317A1,SL_A690F1,36,176,151,20535.916695211923000
9295,GH_B6317A1,ST_A1018A1,36,186,152,20552.384098520164000
9296,GH_B6317A1,ST_A1300C1,36,192,153,20729.366382578854000
9297,GH_B6317A1,METCCTV00007,36,54,154,20736.293849756676000
9298,GH_B6317A1,ST_A183A1,36,193,155,20856.570488160098000
9299,GH_B6317A1,SL_A1231E1,36,155,156,20961.998692638717000
9300,GH_B6317A1,SL_A690G1,36,177,157,21143.136025194959000
9301,GH_B6317A1,SL_A690D1,36,175,158,21173.925419192645000
9302,GH_B6317A1,SL_A183I1,36,170,159,21301.339909492319000
9303,GH_B6317A1,SL_B1284A1,36,178,160,21377.899269193222000
9304,GH_B6317A1,SL_A1018C1,36,151,161,21463.305653929492000
9305,GH_B6317A1,SL_A1290E1,36,159,162,21625.359651668263000
9306,GH_B6317A1,NT_A193E1,36,138,163,21883.321661095535000
9307,GH_B6317A1,NT_A193D1,36,137,164,21945.578433210809000
9308,GH_B6317A1,SL_A690C1,36,174,165,22133.470916199680000
9309,GH_B6317A1,NB_A1061A1,36,70,166,22350.897479931151000
9310,GH_B6317A1,SL_A1018D1,36,152,167,22462.246174457683000
9311,GH_B6317A1,METCCTV00024,36,69,168,22616.922057702683000
9312,GH_B6317A1,METCCTV00023,36,68,169,22624.941913956172000
9313,GH_B6317A1,NT_A193C1,36,136,170,22650.085680547665000
9314,GH_B6317A1,SL_A183H1,36,169,171,22707.330354444970000
9315,GH_B6317A1,SL_A183A2,36,161,172,22735.020445046990000
9316,GH_B6317A1,NB_A189A2,36,76,173,22817.229112990437000
9317,GH_B6317A1,SL_A1018E1,36,153,174,22879.556478098595000
9318,GH_B6317A1,SL_A183F1,36,167,175,22962.143775205466000
9319,GH_B6317A1,SL_A183A3,36,162,176,23016.534819624074000
9320,GH_B6317A1,SL_HLRA1,36,184,177,23045.843587215622000
9321,GH_B6317A1,SL_A183E1,36,166,178,23121.006509890634000
9322,GH_B6317A1,SL_A183D1,36,165,179,23249.457743946987000
9323,GH_B6317A1,SL_A183B1,36,163,180,23251.652903598690000
9324,GH_B6317A1,SL_A183C1,36,164,181,23347.999887886610000
9325,GH_B6317A1,SL_A690A1,36,172,182,23401.215719000265000
9326,GH_B6317A1,SL_A690B1,36,173,183,23410.357703741600000
9327,GH_B6317A1,SL_HLRB1,36,185,184,23418.485248751065000
9328,GH_B6317A1,SL_A183G1,36,168,185,23574.142289121173000
9329,GH_B6317A1,SL_BRRA1,36,182,186,23578.396266100430000
9330,GH_B6317A1,SL_A1231G1,36,156,187,23654.286476601184000
9331,GH_B6317A1,SL_BRRB1,36,183,188,23717.938567194327000
9332,GH_B6317A1,SL_A182B1,36,160,189,23740.043402042244000
9333,GH_B6317A1,VAISALACCTV57,36,227,190,24286.877810659480000
9334,GH_B6317A1,SL_A1018F1,36,154,191,24620.105218635272000
9335,GH_B6317A1,NB_A1061B1,36,71,192,24694.091524946285000
9336,GH_B6317A1,SL_B1522A1,36,179,193,24757.485717342915000
9337,GH_B6317A1,NB_A193A1,36,78,194,25490.653040463771000
9338,GH_B6317A1,VAISALACCTV12,36,215,195,25820.741423021060000
9339,GH_B6317A1,SL_B1522B1,36,180,196,25980.089411039477000
9340,GH_B6317A1,NB_A193B1,36,81,197,26383.823577348703000
9341,GH_B6317A1,NB_A193A3,36,80,198,26504.387138149024000
9342,GH_B6317A1,SL_B1522C1,36,181,199,26529.963978594336000
9343,GH_B6317A1,NB_A192A1,36,77,200,27492.484927157766000
9344,GH_B6317A1,NB_B1329A1,36,83,201,27580.009276953311000
9345,GH_B6317A1,NB_A193A2,36,79,202,27616.662486370904000
9346,GH_B6317A1,VAISALACCTV3382,36,221,203,29717.943306906192000
9347,GH_B6317A1,NB_A6079A1,36,82,204,30371.152859995393000
9348,GH_B6317A1,NB_A189A1,36,75,205,30563.063190270786000
9349,GH_B6317A1,VAISALACCTV56,36,226,206,30730.366617071359000
9350,GH_B6317A1,VAISALACCTV58,36,228,207,35605.808355370275000
9351,GH_B6317A1,VAISALACCTV54,36,225,208,38623.481290638942000
9352,GH_B6317A1,METCCTV00022,36,67,209,42255.656932720987000
9353,GH_B6317A1,VAISALACCTV2360,36,218,210,43142.821339236638000
9354,GH_B6317A1,VAISALACCTV2359,36,217,211,46669.282065011001000
9355,GH_B6317A1,VAISALACCTV2394,36,219,212,50188.073984135706000
9356,GH_B6317A1,VAISALACCTV13,36,216,213,51829.402228901730000
9357,GH_B6317A1,NB_A1068A1,36,72,214,55831.921829189225000
9358,GH_B6317A1,VAISALACCTV30,36,220,215,56110.193361551857000
9359,GH_B6317A1,VAISALACCTV49,36,222,216,56906.675606267643000
9360,GH_B6317A1,VAISALACCTV50,36,223,217,60581.359142354537000
9361,GH_B6317A1,VAISALACCTV59,36,229,218,77855.995139038583000
9362,GH_B6317A1,METCCTV00021,36,66,219,93041.175069785822000
9363,GH_B6317A1,METCCTV00020,36,65,220,93059.069230821115000
9364,GH_B6317A1,METCCTV00019,36,64,221,102226.522090084110000
9365,GH_B6317A1,METCCTV00018,36,63,222,102247.737840541490000
9366,GH_B6317A1,NB_A1167A1,36,74,223,104603.467298013810000
9367,GH_CBSA1,GH_CBSA1,37,43,1,0.000000000000000
9368,GH_CBSA1,GH_B1426C1,37,39,2,341.168809569991770
9369,GH_CBSA1,GH_B1426B1,37,38,3,579.622552382862750
9370,GH_CBSA1,GH_A184C1,37,22,4,941.273632142501010
9371,GH_CBSA1,GH_A184A2,37,20,5,1110.529798750366800
9372,GH_CBSA1,GH_A184A1,37,19,6,1150.942957905349200
9373,GH_CBSA1,GH_A184B1,37,21,7,1227.201735483848800
9374,GH_CBSA1,GH_A167F1,37,8,8,1346.625587013125800
9375,GH_CBSA1,PS212,37,150,9,1443.938253496951800
9376,GH_CBSA1,GH_A167G1,37,9,10,1583.161983765762000
9377,GH_CBSA1,GH_A167H1,37,10,11,1615.239548146925700
9378,GH_CBSA1,PS190,37,143,12,1672.859359577603300
9379,GH_CBSA1,PS195,37,148,13,1686.181176635817100
9380,GH_CBSA1,GH_A167I1,37,11,14,1732.984341804724000
9381,GH_CBSA1,GH_B1296A1,37,33,15,1834.831247000048100
